review_date,category,weekly_sentiment,rolling_avg,delta,alert
2024-06-24,Cables & Adapters,0.667,0.708,0.833,POSITIVE SPIKE
2024-07-01,Cables & Adapters,0.0,0.333,-0.375,TREND SHIFT
2024-07-08,Cables & Adapters,-0.5,-0.25,-0.583,NEGATIVE SPIKE
2024-07-15,Cables & Adapters,1.0,0.25,0.5,TREND SHIFT
2024-07-29,Cables & Adapters,1.0,1.0,0.75,POSITIVE SPIKE
2024-08-05,Cables & Adapters,1.0,1.0,0.0,Normal
2024-08-12,Cables & Adapters,0.0,0.5,-0.5,NEGATIVE SPIKE
2024-08-19,Cables & Adapters,-0.333,-0.167,-0.667,NEGATIVE SPIKE
2024-08-26,Cables & Adapters,0.0,-0.167,0.0,Normal
2024-09-02,Cables & Adapters,-0.429,-0.214,-0.048,Normal
2024-09-09,Cables & Adapters,0.5,0.036,0.25,TREND SHIFT
2024-09-16,Cables & Adapters,-0.5,0.0,-0.036,Normal
2024-09-30,Cables & Adapters,-0.333,-0.417,-0.417,NEGATIVE SPIKE
2024-10-07,Cables & Adapters,1.0,0.333,0.75,TREND SHIFT
2024-10-14,Cables & Adapters,0.0,0.5,0.167,Normal
2024-10-21,Cables & Adapters,-0.4,-0.2,-0.7,TREND SHIFT
2024-11-04,Cables & Adapters,0.0,-0.2,0.0,Normal
2024-11-11,Cables & Adapters,0.5,0.25,0.45,POSITIVE SPIKE
2024-11-18,Cables & Adapters,-0.333,0.083,-0.167,Normal
2024-11-25,Cables & Adapters,1.0,0.333,0.25,TREND SHIFT
2023-01-02,Computer Accessories,0.0,0.0,,Normal
2023-01-09,Computer Accessories,0.0,0.0,0.0,Normal
2023-01-16,Computer Accessories,0.0,0.0,0.0,Normal
2023-01-23,Computer Accessories,-0.333,-0.167,-0.167,Normal
2023-01-30,Computer Accessories,-0.75,-0.542,-0.375,NEGATIVE SPIKE
2023-02-06,Computer Accessories,-1.0,-0.875,-0.333,NEGATIVE SPIKE
2023-02-13,Computer Accessories,1.0,0.0,0.875,TREND SHIFT
2023-02-20,Computer Accessories,-0.5,0.25,0.25,POSITIVE SPIKE
2023-02-27,Computer Accessories,-0.333,-0.417,-0.667,TREND SHIFT
2023-03-13,Computer Accessories,1.0,0.333,0.75,TREND SHIFT
2023-03-20,Computer Accessories,0.4,0.7,0.367,POSITIVE SPIKE
2023-03-27,Computer Accessories,0.333,0.367,-0.333,TREND SHIFT
2023-04-03,Computer Accessories,-0.5,-0.083,-0.45,NEGATIVE SPIKE
2023-04-10,Computer Accessories,-1.0,-0.75,-0.667,NEGATIVE SPIKE
2023-04-17,Computer Accessories,0.333,-0.333,0.417,TREND SHIFT
2023-04-24,Computer Accessories,0.0,0.167,0.5,POSITIVE SPIKE
2023-05-01,Computer Accessories,-1.0,-0.5,-0.667,TREND SHIFT
2023-05-08,Computer Accessories,0.5,-0.25,0.25,TREND SHIFT
2023-05-15,Computer Accessories,0.0,0.25,0.5,POSITIVE SPIKE
2023-05-22,Computer Accessories,-0.25,-0.125,-0.375,TREND SHIFT
2023-05-29,Computer Accessories,0.5,0.125,0.25,TREND SHIFT
2023-06-05,Computer Accessories,-0.5,0.0,-0.125,Normal
2023-06-12,Computer Accessories,0.5,0.0,0.0,Normal
2023-06-19,Computer Accessories,-0.333,0.083,0.083,Normal
2023-06-26,Computer Accessories,0.0,-0.167,-0.25,TREND SHIFT
2023-07-03,Computer Accessories,-1.0,-0.5,-0.333,NEGATIVE SPIKE
2023-07-10,Computer Accessories,0.0,-0.5,0.0,Normal
2023-07-17,Computer Accessories,0.0,0.0,0.5,POSITIVE SPIKE
2023-07-24,Computer Accessories,1.0,0.5,0.5,POSITIVE SPIKE
2023-07-31,Computer Accessories,0.0,0.5,0.0,Normal
2023-08-07,Computer Accessories,0.4,0.2,-0.3,NEGATIVE SPIKE
2023-08-14,Computer Accessories,0.667,0.533,0.333,TREND SHIFT
2023-08-21,Computer Accessories,-0.167,0.25,-0.283,TREND SHIFT
2023-08-28,Computer Accessories,-0.5,-0.333,-0.583,NEGATIVE SPIKE
2023-09-04,Computer Accessories,0.0,-0.25,0.083,Normal
2023-09-11,Computer Accessories,0.0,0.0,0.25,POSITIVE SPIKE
2023-09-18,Computer Accessories,0.0,0.0,0.0,Normal
2023-09-25,Computer Accessories,0.333,0.167,0.167,Normal
2023-10-02,Computer Accessories,0.667,0.5,0.333,POSITIVE SPIKE
2023-10-09,Computer Accessories,-0.5,0.083,-0.417,TREND SHIFT
2023-10-16,Computer Accessories,0.0,-0.25,-0.333,NEGATIVE SPIKE
2023-10-23,Computer Accessories,1.0,0.5,0.75,TREND SHIFT
2023-10-30,Computer Accessories,0.5,0.75,0.25,POSITIVE SPIKE
2023-11-06,Computer Accessories,1.0,0.75,0.0,Normal
2023-11-13,Computer Accessories,0.5,0.75,0.0,Normal
2023-11-20,Computer Accessories,0.0,0.25,-0.5,NEGATIVE SPIKE
2023-11-27,Computer Accessories,0.125,0.062,-0.188,Normal
2023-12-04,Computer Accessories,0.333,0.229,0.167,Normal
2023-12-11,Computer Accessories,0.0,0.167,-0.062,Normal
2023-12-25,Computer Accessories,0.5,0.25,0.083,Normal
2024-01-01,Computer Accessories,0.667,0.583,0.333,POSITIVE SPIKE
2024-01-08,Computer Accessories,0.6,0.633,0.05,Normal
2024-01-15,Computer Accessories,-0.667,-0.033,-0.667,TREND SHIFT
2024-01-22,Computer Accessories,-1.0,-0.833,-0.8,NEGATIVE SPIKE
2024-01-29,Computer Accessories,0.0,-0.5,0.333,TREND SHIFT
2024-02-05,Computer Accessories,0.0,0.0,0.5,POSITIVE SPIKE
2024-02-12,Computer Accessories,-0.333,-0.167,-0.167,Normal
2024-02-26,Computer Accessories,-0.333,-0.333,-0.167,Normal
2024-03-04,Computer Accessories,1.0,0.333,0.667,TREND SHIFT
2024-03-11,Computer Accessories,0.5,0.75,0.417,POSITIVE SPIKE
2024-03-18,Computer Accessories,0.5,0.5,-0.25,TREND SHIFT
2024-03-25,Computer Accessories,1.0,0.75,0.25,TREND SHIFT
2024-04-01,Computer Accessories,0.25,0.625,-0.125,Normal
2024-04-08,Computer Accessories,0.0,0.125,-0.5,NEGATIVE SPIKE
2024-04-15,Computer Accessories,-0.75,-0.375,-0.5,NEGATIVE SPIKE
2024-04-22,Computer Accessories,-0.4,-0.575,-0.2,NEGATIVE SPIKE
2024-04-29,Computer Accessories,0.5,0.05,0.625,TREND SHIFT
2024-05-06,Computer Accessories,0.2,0.35,0.3,POSITIVE SPIKE
2024-05-13,Computer Accessories,-1.0,-0.4,-0.75,TREND SHIFT
2024-05-20,Computer Accessories,-1.0,-1.0,-0.6,NEGATIVE SPIKE
2024-05-27,Computer Accessories,-0.333,-0.667,0.333,TREND SHIFT
2024-06-03,Computer Accessories,0.0,-0.167,0.5,POSITIVE SPIKE
2024-06-10,Computer Accessories,0.429,0.214,0.381,POSITIVE SPIKE
2024-06-17,Computer Accessories,1.0,0.714,0.5,POSITIVE SPIKE
2024-06-24,Computer Accessories,-0.2,0.4,-0.314,TREND SHIFT
2024-07-01,Computer Accessories,0.0,-0.1,-0.5,NEGATIVE SPIKE
2024-07-08,Computer Accessories,0.0,0.0,0.1,Normal
2024-07-15,Computer Accessories,-0.5,-0.25,-0.25,TREND SHIFT
2024-07-22,Computer Accessories,-0.667,-0.583,-0.333,NEGATIVE SPIKE
2024-07-29,Computer Accessories,-0.667,-0.667,-0.083,Normal
2024-08-05,Computer Accessories,1.0,0.167,0.833,TREND SHIFT
2024-08-19,Computer Accessories,1.0,1.0,0.833,POSITIVE SPIKE
2024-08-26,Computer Accessories,0.5,0.75,-0.25,TREND SHIFT
2024-09-02,Computer Accessories,-0.2,0.15,-0.6,NEGATIVE SPIKE
2024-09-16,Computer Accessories,-0.2,-0.2,-0.35,NEGATIVE SPIKE
2024-09-23,Computer Accessories,0.0,-0.1,0.1,Normal
2024-09-30,Computer Accessories,-0.333,-0.167,-0.067,Normal
2024-10-07,Computer Accessories,0.25,-0.042,0.125,Normal
2024-10-14,Computer Accessories,-1.0,-0.375,-0.333,TREND SHIFT
2024-10-21,Computer Accessories,0.333,-0.333,0.042,Normal
2024-10-28,Computer Accessories,0.0,0.167,0.5,POSITIVE SPIKE
2024-11-04,Computer Accessories,-0.5,-0.25,-0.417,TREND SHIFT
2024-11-11,Computer Accessories,1.0,0.25,0.5,TREND SHIFT
2024-11-25,Computer Accessories,-0.25,0.375,0.125,Normal
2021-01-04,Computers_Tablets,1.0,1.0,,Normal
2021-01-11,Computers_Tablets,1.0,1.0,0.0,Normal
2021-01-18,Computers_Tablets,0.5,0.75,-0.25,NEGATIVE SPIKE
2021-01-25,Computers_Tablets,1.0,0.75,0.0,Normal
2021-02-01,Computers_Tablets,1.0,1.0,0.25,POSITIVE SPIKE
2021-02-08,Computers_Tablets,0.6,0.8,-0.2,Normal
2021-02-22,Computers_Tablets,0.667,0.633,-0.167,Normal
2021-03-01,Computers_Tablets,0.333,0.5,-0.133,Normal
2021-03-08,Computers_Tablets,0.5,0.417,-0.083,Normal
2021-03-15,Computers_Tablets,1.0,0.75,0.333,TREND SHIFT
2021-03-22,Computers_Tablets,1.0,1.0,0.25,POSITIVE SPIKE
2021-03-29,Computers_Tablets,1.0,1.0,0.0,Normal
2021-04-05,Computers_Tablets,0.833,0.917,-0.083,Normal
2021-04-12,Computers_Tablets,0.5,0.667,-0.25,NEGATIVE SPIKE
2021-04-19,Computers_Tablets,1.0,0.75,0.083,Normal
2021-04-26,Computers_Tablets,1.0,1.0,0.25,POSITIVE SPIKE
2021-05-03,Computers_Tablets,1.0,1.0,0.0,Normal
2021-05-10,Computers_Tablets,1.0,1.0,0.0,Normal
2021-05-17,Computers_Tablets,1.0,1.0,0.0,Normal
2021-05-31,Computers_Tablets,1.0,1.0,0.0,Normal
2021-06-07,Computers_Tablets,0.75,0.875,-0.125,Normal
2021-06-14,Computers_Tablets,1.0,0.875,0.0,Normal
2021-06-21,Computers_Tablets,1.0,1.0,0.125,Normal
2021-06-28,Computers_Tablets,1.0,1.0,0.0,Normal
2021-07-05,Computers_Tablets,1.0,1.0,0.0,Normal
2021-07-12,Computers_Tablets,1.0,1.0,0.0,Normal
2021-07-19,Computers_Tablets,1.0,1.0,0.0,Normal
2021-07-26,Computers_Tablets,1.0,1.0,0.0,Normal
2021-08-02,Computers_Tablets,1.0,1.0,0.0,Normal
2021-08-09,Computers_Tablets,1.0,1.0,0.0,Normal
2021-08-16,Computers_Tablets,1.0,1.0,0.0,Normal
2021-08-23,Computers_Tablets,1.0,1.0,0.0,Normal
2021-08-30,Computers_Tablets,1.0,1.0,0.0,Normal
2021-09-06,Computers_Tablets,0.667,0.833,-0.167,Normal
2021-09-13,Computers_Tablets,0.833,0.75,-0.083,Normal
2021-09-20,Computers_Tablets,1.0,0.917,0.167,Normal
2021-09-27,Computers_Tablets,1.0,1.0,0.083,Normal
2021-10-04,Computers_Tablets,-1.0,0.0,-1.0,TREND SHIFT
2021-10-11,Computers_Tablets,0.0,-0.5,-0.5,NEGATIVE SPIKE
2021-10-18,Computers_Tablets,0.714,0.357,0.857,TREND SHIFT
2021-10-25,Computers_Tablets,0.5,0.607,0.25,POSITIVE SPIKE
2021-11-01,Computers_Tablets,1.0,0.75,0.143,Normal
2021-11-08,Computers_Tablets,1.0,1.0,0.25,POSITIVE SPIKE
2021-11-15,Computers_Tablets,1.0,1.0,0.0,Normal
2021-11-22,Computers_Tablets,1.0,1.0,0.0,Normal
2021-11-29,Computers_Tablets,0.5,0.75,-0.25,NEGATIVE SPIKE
2021-12-06,Computers_Tablets,1.0,0.75,0.0,Normal
2021-12-13,Computers_Tablets,1.0,1.0,0.25,POSITIVE SPIKE
2021-12-20,Computers_Tablets,1.0,1.0,0.0,Normal
2021-12-27,Computers_Tablets,1.0,1.0,0.0,Normal
2022-01-03,Computers_Tablets,1.0,1.0,0.0,Normal
2022-01-10,Computers_Tablets,1.0,1.0,0.0,Normal
2022-01-17,Computers_Tablets,1.0,1.0,0.0,Normal
2022-01-31,Computers_Tablets,1.0,1.0,0.0,Normal
2022-02-07,Computers_Tablets,0.667,0.833,-0.167,Normal
2022-02-14,Computers_Tablets,0.75,0.708,-0.125,Normal
2022-02-21,Computers_Tablets,1.0,0.875,0.167,Normal
2022-02-28,Computers_Tablets,1.0,1.0,0.125,Normal
2022-03-07,Computers_Tablets,1.0,1.0,0.0,Normal
2022-03-14,Computers_Tablets,1.0,1.0,0.0,Normal
2022-03-21,Computers_Tablets,1.0,1.0,0.0,Normal
2022-03-28,Computers_Tablets,1.0,1.0,0.0,Normal
2022-04-11,Computers_Tablets,1.0,1.0,0.0,Normal
2022-04-18,Computers_Tablets,1.0,1.0,0.0,Normal
2022-04-25,Computers_Tablets,1.0,1.0,0.0,Normal
2022-05-02,Computers_Tablets,1.0,1.0,0.0,Normal
2022-05-09,Computers_Tablets,0.5,0.75,-0.25,NEGATIVE SPIKE
2022-05-16,Computers_Tablets,0.333,0.417,-0.333,NEGATIVE SPIKE
2022-05-23,Computers_Tablets,1.0,0.667,0.25,TREND SHIFT
2022-05-30,Computers_Tablets,1.0,1.0,0.333,POSITIVE SPIKE
2022-06-06,Computers_Tablets,0.333,0.667,-0.333,TREND SHIFT
2022-06-13,Computers_Tablets,1.0,0.667,0.0,Normal
2022-06-20,Computers_Tablets,0.4,0.7,0.033,Normal
2022-07-04,Computers_Tablets,0.8,0.6,-0.1,Normal
2022-07-11,Computers_Tablets,1.0,0.9,0.3,TREND SHIFT
2022-07-18,Computers_Tablets,1.0,1.0,0.1,Normal
2022-07-25,Computers_Tablets,1.0,1.0,0.0,Normal
2022-08-01,Computers_Tablets,1.0,1.0,0.0,Normal
2022-08-08,Computers_Tablets,1.0,1.0,0.0,Normal
2022-08-15,Computers_Tablets,1.0,1.0,0.0,Normal
2022-08-22,Computers_Tablets,0.2,0.6,-0.4,NEGATIVE SPIKE
2022-08-29,Computers_Tablets,1.0,0.6,0.0,Normal
2022-09-05,Computers_Tablets,1.0,1.0,0.4,POSITIVE SPIKE
2022-09-12,Computers_Tablets,1.0,1.0,0.0,Normal
2022-09-19,Computers_Tablets,1.0,1.0,0.0,Normal
2022-09-26,Computers_Tablets,1.0,1.0,0.0,Normal
2022-10-10,Computers_Tablets,-0.333,0.333,-0.667,NEGATIVE SPIKE
2022-10-17,Computers_Tablets,1.0,0.333,0.0,Normal
2022-10-24,Computers_Tablets,1.0,1.0,0.667,POSITIVE SPIKE
2022-10-31,Computers_Tablets,1.0,1.0,0.0,Normal
2022-11-07,Computers_Tablets,1.0,1.0,0.0,Normal
2022-11-21,Computers_Tablets,1.0,1.0,0.0,Normal
2022-11-28,Computers_Tablets,1.0,1.0,0.0,Normal
2022-12-05,Computers_Tablets,0.0,0.5,-0.5,NEGATIVE SPIKE
2022-12-12,Computers_Tablets,1.0,0.5,0.0,Normal
2022-12-19,Computers_Tablets,0.714,0.857,0.357,POSITIVE SPIKE
2022-12-26,Computers_Tablets,0.0,0.357,-0.5,TREND SHIFT
2023-01-02,Computers_Tablets,0.667,0.333,-0.024,Normal
2023-01-09,Computers_Tablets,1.0,0.833,0.5,TREND SHIFT
2023-01-16,Computers_Tablets,0.667,0.833,0.0,Normal
2023-01-23,Computers_Tablets,1.0,0.833,0.0,Normal
2023-01-30,Computers_Tablets,1.0,1.0,0.167,Normal
2023-02-06,Computers_Tablets,-0.333,0.333,-0.667,TREND SHIFT
2023-02-13,Computers_Tablets,0.833,0.25,-0.083,Normal
2023-02-20,Computers_Tablets,1.0,0.917,0.667,TREND SHIFT
2023-02-27,Computers_Tablets,1.0,1.0,0.083,Normal
2023-03-06,Computers_Tablets,1.0,1.0,0.0,Normal
2023-03-13,Computers_Tablets,0.5,0.75,-0.25,NEGATIVE SPIKE
2023-03-20,Computers_Tablets,1.0,0.75,0.0,Normal
2023-03-27,Computers_Tablets,0.0,0.5,-0.25,NEGATIVE SPIKE
2023-04-03,Computers_Tablets,0.5,0.25,-0.25,NEGATIVE SPIKE
2023-04-10,Computers_Tablets,1.0,0.75,0.5,TREND SHIFT
2023-04-17,Computers_Tablets,0.333,0.667,-0.083,Normal
2023-04-24,Computers_Tablets,1.0,0.667,0.0,Normal
2023-05-01,Computers_Tablets,1.0,1.0,0.333,POSITIVE SPIKE
2023-05-08,Computers_Tablets,1.0,1.0,0.0,Normal
2023-05-15,Computers_Tablets,1.0,1.0,0.0,Normal
2023-05-22,Computers_Tablets,1.0,1.0,0.0,Normal
2023-05-29,Computers_Tablets,0.0,0.5,-0.5,NEGATIVE SPIKE
2023-06-05,Computers_Tablets,1.0,0.5,0.0,Normal
2023-06-12,Computers_Tablets,1.0,1.0,0.5,POSITIVE SPIKE
2023-06-19,Computers_Tablets,0.667,0.833,-0.167,Normal
2023-06-26,Computers_Tablets,0.2,0.433,-0.4,NEGATIVE SPIKE
2023-07-03,Computers_Tablets,0.0,0.1,-0.333,NEGATIVE SPIKE
2023-07-10,Computers_Tablets,1.0,0.5,0.4,TREND SHIFT
2023-07-17,Computers_Tablets,1.0,1.0,0.5,POSITIVE SPIKE
2023-07-24,Computers_Tablets,1.0,1.0,0.0,Normal
2023-07-31,Computers_Tablets,1.0,1.0,0.0,Normal
2023-08-07,Computers_Tablets,0.0,0.5,-0.5,NEGATIVE SPIKE
2023-08-14,Computers_Tablets,1.0,0.5,0.0,Normal
2023-08-21,Computers_Tablets,1.0,1.0,0.5,POSITIVE SPIKE
2023-08-28,Computers_Tablets,1.0,1.0,0.0,Normal
2023-09-04,Computers_Tablets,1.0,1.0,0.0,Normal
2023-09-11,Computers_Tablets,1.0,1.0,0.0,Normal
2023-09-18,Computers_Tablets,0.833,0.917,-0.083,Normal
2023-09-25,Computers_Tablets,1.0,0.917,0.0,Normal
2023-10-02,Computers_Tablets,0.0,0.5,-0.417,NEGATIVE SPIKE
2023-10-09,Computers_Tablets,0.0,0.0,-0.5,NEGATIVE SPIKE
2023-10-16,Computers_Tablets,1.0,0.5,0.5,TREND SHIFT
2023-10-23,Computers_Tablets,1.0,1.0,0.5,POSITIVE SPIKE
2023-10-30,Computers_Tablets,1.0,1.0,0.0,Normal
2023-11-06,Computers_Tablets,0.667,0.833,-0.167,Normal
2023-11-13,Computers_Tablets,1.0,0.833,0.0,Normal
2023-11-20,Computers_Tablets,0.6,0.8,-0.033,Normal
2023-11-27,Computers_Tablets,0.333,0.467,-0.333,NEGATIVE SPIKE
2023-12-04,Computers_Tablets,0.6,0.467,0.0,Normal
2023-12-11,Computers_Tablets,1.0,0.8,0.333,POSITIVE SPIKE
2023-12-18,Computers_Tablets,1.0,1.0,0.2,POSITIVE SPIKE
2023-12-25,Computers_Tablets,0.5,0.75,-0.25,TREND SHIFT
2024-01-01,Computers_Tablets,1.0,0.75,0.0,Normal
2024-01-08,Computers_Tablets,1.0,1.0,0.25,POSITIVE SPIKE
2024-01-15,Computers_Tablets,1.0,1.0,0.0,Normal
2024-01-22,Computers_Tablets,1.0,1.0,0.0,Normal
2024-01-29,Computers_Tablets,0.667,0.833,-0.167,Normal
2024-02-05,Computers_Tablets,1.0,0.833,0.0,Normal
2024-02-12,Computers_Tablets,1.0,1.0,0.167,Normal
2024-02-19,Computers_Tablets,1.0,1.0,0.0,Normal
2024-02-26,Computers_Tablets,0.571,0.786,-0.214,NEGATIVE SPIKE
2024-03-04,Computers_Tablets,1.0,0.786,0.0,Normal
2024-03-11,Computers_Tablets,1.0,1.0,0.214,POSITIVE SPIKE
2024-03-18,Computers_Tablets,1.0,1.0,0.0,Normal
2024-03-25,Computers_Tablets,1.0,1.0,0.0,Normal
2024-04-01,Computers_Tablets,0.5,0.75,-0.25,NEGATIVE SPIKE
2024-04-08,Computers_Tablets,1.0,0.75,0.0,Normal
2024-04-15,Computers_Tablets,1.0,1.0,0.25,POSITIVE SPIKE
2024-04-22,Computers_Tablets,0.5,0.75,-0.25,TREND SHIFT
2024-04-29,Computers_Tablets,0.5,0.5,-0.25,NEGATIVE SPIKE
2024-05-06,Computers_Tablets,0.0,0.25,-0.25,NEGATIVE SPIKE
2024-05-20,Computers_Tablets,1.0,0.5,0.25,TREND SHIFT
2024-05-27,Computers_Tablets,1.0,1.0,0.5,POSITIVE SPIKE
2024-06-03,Computers_Tablets,1.0,1.0,0.0,Normal
2024-06-10,Computers_Tablets,0.0,0.5,-0.5,NEGATIVE SPIKE
2024-06-17,Computers_Tablets,0.0,0.0,-0.5,NEGATIVE SPIKE
2024-06-24,Computers_Tablets,0.0,0.0,0.0,Normal
2024-07-01,Computers_Tablets,1.0,0.5,0.5,POSITIVE SPIKE
2024-07-08,Computers_Tablets,1.0,1.0,0.5,POSITIVE SPIKE
2024-07-15,Computers_Tablets,1.0,1.0,0.0,Normal
2024-07-22,Computers_Tablets,0.0,0.5,-0.5,NEGATIVE SPIKE
2024-07-29,Computers_Tablets,1.0,0.5,0.0,Normal
2024-08-05,Computers_Tablets,0.667,0.833,0.333,POSITIVE SPIKE
2024-08-12,Computers_Tablets,1.0,0.833,0.0,Normal
2024-08-19,Computers_Tablets,1.0,1.0,0.167,Normal
2024-09-02,Computers_Tablets,0.857,0.929,-0.071,Normal
2024-09-09,Computers_Tablets,1.0,0.929,0.0,Normal
2024-09-16,Computers_Tablets,1.0,1.0,0.071,Normal
2024-09-23,Computers_Tablets,0.75,0.875,-0.125,Normal
2024-09-30,Computers_Tablets,1.0,0.875,0.0,Normal
2024-10-07,Computers_Tablets,1.0,1.0,0.125,Normal
2024-10-14,Computers_Tablets,1.0,1.0,0.0,Normal
2024-10-21,Computers_Tablets,1.0,1.0,0.0,Normal
2024-10-28,Computers_Tablets,1.0,1.0,0.0,Normal
2024-11-04,Computers_Tablets,1.0,1.0,0.0,Normal
2024-11-11,Computers_Tablets,1.0,1.0,0.0,Normal
2024-11-18,Computers_Tablets,1.0,1.0,0.0,Normal
2024-11-25,Computers_Tablets,1.0,1.0,0.0,Normal
2024-12-02,Computers_Tablets,1.0,1.0,0.0,Normal
2024-12-09,Computers_Tablets,1.0,1.0,0.0,Normal
2024-12-16,Computers_Tablets,0.75,0.875,-0.125,Normal
2024-12-23,Computers_Tablets,1.0,0.875,0.0,Normal
2021-01-04,Electricals_Power_Backup,1.0,1.0,,Normal
2021-01-11,Electricals_Power_Backup,1.0,1.0,0.0,Normal
2021-01-18,Electricals_Power_Backup,0.0,0.5,-0.5,NEGATIVE SPIKE
2021-01-25,Electricals_Power_Backup,1.0,0.5,0.0,Normal
2021-02-01,Electricals_Power_Backup,1.0,1.0,0.5,POSITIVE SPIKE
2021-02-08,Electricals_Power_Backup,0.333,0.667,-0.333,TREND SHIFT
2021-02-15,Electricals_Power_Backup,1.0,0.667,0.0,Normal
2021-03-01,Electricals_Power_Backup,0.333,0.667,0.0,Normal
2021-03-08,Electricals_Power_Backup,1.0,0.667,0.0,Normal
2021-03-15,Electricals_Power_Backup,1.0,1.0,0.333,POSITIVE SPIKE
2021-03-22,Electricals_Power_Backup,0.6,0.8,-0.2,Normal
2021-03-29,Electricals_Power_Backup,1.0,0.8,0.0,Normal
2021-04-05,Electricals_Power_Backup,1.0,1.0,0.2,Normal
2021-04-19,Electricals_Power_Backup,1.0,1.0,0.0,Normal
2021-04-26,Electricals_Power_Backup,-0.5,0.25,-0.75,NEGATIVE SPIKE
2021-05-03,Electricals_Power_Backup,0.667,0.083,-0.167,Normal
2021-05-10,Electricals_Power_Backup,1.0,0.833,0.75,TREND SHIFT
2021-05-17,Electricals_Power_Backup,0.667,0.833,0.0,Normal
2021-05-24,Electricals_Power_Backup,0.0,0.333,-0.5,NEGATIVE SPIKE
2021-05-31,Electricals_Power_Backup,1.0,0.5,0.167,Normal
2021-06-07,Electricals_Power_Backup,1.0,1.0,0.5,POSITIVE SPIKE
2021-06-14,Electricals_Power_Backup,1.0,1.0,0.0,Normal
2021-06-21,Electricals_Power_Backup,0.75,0.875,-0.125,Normal
2021-06-28,Electricals_Power_Backup,1.0,0.875,0.0,Normal
2021-07-05,Electricals_Power_Backup,1.0,1.0,0.125,Normal
2021-07-19,Electricals_Power_Backup,0.333,0.667,-0.333,TREND SHIFT
2021-07-26,Electricals_Power_Backup,1.0,0.667,0.0,Normal
2021-08-02,Electricals_Power_Backup,1.0,1.0,0.333,POSITIVE SPIKE
2021-08-09,Electricals_Power_Backup,1.0,1.0,0.0,Normal
2021-08-16,Electricals_Power_Backup,1.0,1.0,0.0,Normal
2021-08-23,Electricals_Power_Backup,1.0,1.0,0.0,Normal
2021-08-30,Electricals_Power_Backup,1.0,1.0,0.0,Normal
2021-09-06,Electricals_Power_Backup,0.0,0.5,-0.5,NEGATIVE SPIKE
2021-09-13,Electricals_Power_Backup,0.333,0.167,-0.333,NEGATIVE SPIKE
2021-09-20,Electricals_Power_Backup,1.0,0.667,0.5,TREND SHIFT
2021-09-27,Electricals_Power_Backup,1.0,1.0,0.333,POSITIVE SPIKE
2021-10-04,Electricals_Power_Backup,0.75,0.875,-0.125,Normal
2021-10-11,Electricals_Power_Backup,1.0,0.875,0.0,Normal
2021-10-18,Electricals_Power_Backup,0.714,0.857,-0.018,Normal
2021-11-01,Electricals_Power_Backup,1.0,0.857,0.0,Normal
2021-11-08,Electricals_Power_Backup,1.0,1.0,0.143,Normal
2021-11-15,Electricals_Power_Backup,1.0,1.0,0.0,Normal
2021-11-22,Electricals_Power_Backup,0.5,0.75,-0.25,NEGATIVE SPIKE
2021-11-29,Electricals_Power_Backup,1.0,0.75,0.0,Normal
2021-12-06,Electricals_Power_Backup,1.0,1.0,0.25,POSITIVE SPIKE
2021-12-13,Electricals_Power_Backup,1.0,1.0,0.0,Normal
2021-12-20,Electricals_Power_Backup,1.0,1.0,0.0,Normal
2022-01-03,Electricals_Power_Backup,0.4,0.7,-0.3,NEGATIVE SPIKE
2022-01-10,Electricals_Power_Backup,1.0,0.7,0.0,Normal
2022-01-17,Electricals_Power_Backup,1.0,1.0,0.3,POSITIVE SPIKE
2022-02-07,Electricals_Power_Backup,1.0,1.0,0.0,Normal
2022-02-14,Electricals_Power_Backup,0.75,0.875,-0.125,Normal
2022-02-21,Electricals_Power_Backup,1.0,0.875,0.0,Normal
2022-02-28,Electricals_Power_Backup,0.75,0.875,0.0,Normal
2022-03-07,Electricals_Power_Backup,1.0,0.875,0.0,Normal
2022-03-14,Electricals_Power_Backup,-1.0,0.0,-0.875,NEGATIVE SPIKE
2022-03-21,Electricals_Power_Backup,1.0,0.0,0.0,Normal
2022-03-28,Electricals_Power_Backup,0.25,0.625,0.625,POSITIVE SPIKE
2022-04-11,Electricals_Power_Backup,0.6,0.425,-0.2,TREND SHIFT
2022-04-18,Electricals_Power_Backup,0.0,0.3,-0.125,Normal
2022-04-25,Electricals_Power_Backup,0.0,0.0,-0.3,NEGATIVE SPIKE
2022-05-02,Electricals_Power_Backup,1.0,0.5,0.5,TREND SHIFT
2022-05-16,Electricals_Power_Backup,1.0,1.0,0.5,POSITIVE SPIKE
2022-05-23,Electricals_Power_Backup,1.0,1.0,0.0,Normal
2022-05-30,Electricals_Power_Backup,1.0,1.0,0.0,Normal
2022-06-06,Electricals_Power_Backup,0.5,0.75,-0.25,NEGATIVE SPIKE
2022-06-13,Electricals_Power_Backup,1.0,0.75,0.0,Normal
2022-06-20,Electricals_Power_Backup,1.0,1.0,0.25,POSITIVE SPIKE
2022-06-27,Electricals_Power_Backup,1.0,1.0,0.0,Normal
2022-07-04,Electricals_Power_Backup,1.0,1.0,0.0,Normal
2022-07-11,Electricals_Power_Backup,0.833,0.917,-0.083,Normal
2022-07-18,Electricals_Power_Backup,1.0,0.917,0.0,Normal
2022-07-25,Electricals_Power_Backup,1.0,1.0,0.083,Normal
